GO_ID	GO_name	Selaginella_moellendorffii	Adiantum_capillusveneris	Ceratopteris_richardii	Cycas_panzhihuaensis	Torreya_grandis	Taxus_wallichiana	Amborella_trichopoda	Annona_cherimola	Dioscorea_zingiberensis	Elaeis_guineensis	Oryza_sativa	Setaria_italica	Sorghum_bicolor	Zea_mays	Nelumbo_nucifera	Vitis_vinifera	Arabidopsis_thaliana	Theobroma_cacao	Populus_trichocarpa	Glycine_max	Prunus_mume	Malus_domestica	Rhododendron_simsii	Helianthus_annuus	Daucus_carota	Coffea_arabica	Solanum_lycopersicum	Beta_vulgaris
GO:0045089	positive regulation of innate immune response	1.687266551	0	0	0	0	0	0	0	0	1.252790559	1.501754467	1.244235264	0	0	0	1.526637521	1.862006099	0	2.220223161	4.565081891	1.618596815	3.55E+00	3.235121352	6.212412137	1.8743031	0	0	0
GO:0071588	hydrogen peroxide mediated signaling pathway	0	0	0	0	0	0	0	0	0	3.737431672	5.02270253	5.151581494	4.94598454	5.548296733	0	0	0	0	0	4.212785003	0	0	0	0	0	0	0	0
GO:0019217	regulation of fatty acid metabolic process	0	3.751132867	2.594937521	1.89402279	0	1.890022959	0	0	0	0	1.544846471	0	0	0	0	1.257470194	3.35896519	3.031657713	1.580249809	2.024065699	1.725198454	1.438356736	0	0	0	2.525675264	1.382503491	0
GO:0015995	chlorophyll biosynthetic process	0	2.168744994	1.868385879	1.716886267	0	0	1.331561575	2.859968693	0	1.757864537	1.576768229	2.049898567	2.63211827	1.333049509	2.187579712	0	0	0	0	1.967490735	0	0	0	0	0	3.297013631	1.650032371	0
GO:0048532	anatomical structure arrangement	2.266218887	2.960754087	3.645950767	4.580631594	0	0	1.489676569	0	0	0	0	0	0	0	1.9961305	1.413335325	1.665770206	0	1.857317284	2.282882486	0	3.03103745	1.299720421	0	0	2.697671706	0	0
GO:0044265	cellular macromolecule catabolic process	2.765305722	2.40199357	1.601816347	0	0	0	0	0	1.259485782	0	0	0	0	0	0	1.476120899	4.779547312	3.12659518	0	0	0	1.511825211	1.536656598	2.369575162	0	3.567430421	1.594826129	1.250965544
GO:0035265	organ growth	0	0	0	0	0	0	0	2.697676751	1.5103808	0	0	0	0	0	2.862050989	1.879805189	1.948123434	1.782496262	3.170174616	3.071643021	0	2.946593612	2.095977833	1.510621822	1.829794445	2.078769788	1.625682434	0
GO:0030139	endocytic vesicle	0	0	0	3.024720074	0	0	3.197616923	0	0	4.161573512	0	0	0	2.179566851	0	0	0	0	0	1.962992636	0	4.492275823	3.769257062	0	2.973504895	6.340386567	0	0
GO:0050778	positive regulation of immune response	1.687266551	0	0	0	0	0	0	0	0	1.192174196	1.468156743	1.215074415	0	0	0	1.429947639	1.743143208	0	2.10410598	4.406085054	1.525221042	3.40E+00	2.937928958	6.0337436	1.842897839	0	0	0
GO:0002684	positive regulation of immune system process	1.687266551	0	0	0	0	0	0	0	0	1.192174196	1.468156743	1.215074415	0	0	0	1.429947639	1.743143208	0	2.10410598	4.406085054	1.525221042	3.40E+00	2.937928958	6.0337436	1.842897839	0	0	0
GO:0009957	epidermal cell fate specification	0	0	0	0	0	0	0	2.133394773	0	3.328681109	4.646872032	0	4.303050931	0	4.392534769	0	0	0	3.856527194	4.269494941	0	6.281240477	0	0	0	0	0	0
GO:0031099	regeneration	0	0	0	0	0	0	0	1.633192632	3.179224181	0	0	0	0	0	0	0	3.504503568	2.300747712	3.226463773	3.173707822	2.184940683	3.861174428	3.003260722	0	3.046975416	0	2.073910977	0
GO:0009631	cold acclimation	1.514334511	0	0	0	1.608046897	0	0	4.266384624	0	0	1.895840878	1.856584111	1.640782484	2.351630207	2.082690986	0	1.324995873	1.785952205	0	1.9641038	1.219829936	0	0	0	0	2.184134303	0	1.665378266
GO:0030742	GTP-dependent protein binding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.329010184	5.009888434	0	5.731210407	4.326486198	6.397620339	0	5.713501849	0	0
GO:0046621	negative regulation of organ growth	0	0	0	0	0	0	0	4.866296375	0	0	0	0	0	3.249947775	4.035395492	0	0	0	4.349063459	3.58041158	0	5.99764403	3.772572455	0	0	2.943815902	0	0
GO:0043268	positive regulation of potassium ion transport	0	3.575031738	0	5.4643113	3.821202395	4.672535382	0	0	0	3.1572009	0	0	0	3.42237371	0	0	0	0	3.013822752	0	0	0	0	0	0	0	0	0
GO:0009838	abscission	2.073458678	3.165390862	0	3.030527899	1.306163516	2.044107702	0	0	0	2.290940084	0	0	0	1.208973568	2.584096543	1.298674898	0	1.53876261	2.817596312	0	0	1.899267567	0	1.626487158	0	1.957794131	0	0
GO:0010025	wax biosynthetic process	3.780197082	0	0	1.198059317	0	0	0	0	1.865481289	1.742336064	1.394668772	0	2.544161449	3.003306579	0	0	2.03750711	0	0	2.70148173	0	1.518317261	0	1.781563926	1.59656137	1.412873144	1.670182616	0
GO:0010118	stomatal movement	1.791698648	1.766989866	0	2.29841551	1.627662549	0	0	0	1.405286291	2.399115891	3.332733649	2.10025403	2.605192876	0	0	0	2.974406714	0	1.623431868	1.195957601	0	0	1.608471756	0	0	0	0	0
GO:0009959	negative gravitropism	0	0	0	0	0	0	0	2.351100063	0	1.237319008	2.829926161	4.16255297	4.733312607	1.845767237	1.393818952	0	0	0	0	1.678602119	0	1.394329464	0	1.709617838	0	2.350965225	2.324563904	0
GO:0000054	ribosomal subunit export from nucleus	0	0	3.188151639	0	2.653203444	2.165749421	0	4.955134091	0	0	0	0	2.329905641	1.647327074	0	2.311684493	0	0	0	2.36206398	0	3.140789165	0	1.602350811	0	2.528557922	0	0
GO:0033750	ribosome localization	0	0	3.188151639	0	2.653203444	2.165749421	0	4.955134091	0	0	0	0	2.329905641	1.647327074	0	2.311684493	0	0	0	2.36206398	0	3.140789165	0	1.602350811	0	2.528557922	0	0
GO:0010036	response to boron-containing substance	0	0	0	2.975769963	5.190709393	2.668281662	0	0	2.719640686	0	0	0	0	0	0	0	0	0	0	6.224973892	0	4.001882547	0	3.419557674	2.332485419	0	0	0
GO:0080029	cellular response to boron-containing substance levels	0	0	0	2.975769963	5.190709393	2.668281662	0	0	2.719640686	0	0	0	0	0	0	0	0	0	0	6.224973892	0	4.001882547	0	3.419557674	2.332485419	0	0	0
GO:1904062	regulation of cation transmembrane transport	0	3.735859164	0	4.704375526	3.338321486	4.861800589	0	0	0	3.00148253	0	0	0	3.249947775	0	0	0	0	2.758692802	0	0	0	0	0	0	0	0	0
GO:1901348	positive regulation of secondary cell wall biogenesis	0	0	0	0	7.55128665	3.278106737	0	3.315381817	0	3.109791797	0	0	0	3.098430906	0	0	0	0	2.85394256	0	0	0	0	2.269743517	0	0	0	0
GO:1903340	positive regulation of cell wall organization or biogenesis	0	0	0	0	7.55128665	3.278106737	0	3.315381817	0	3.109791797	0	0	0	3.098430906	0	0	0	0	2.85394256	0	0	0	0	2.269743517	0	0	0	0
GO:1902532	negative regulation of intracellular signal transduction	0	0	0	0	0	1.580698058	0	0	2.43466128	1.604045083	1.815875635	1.390892603	2.869478589	4.067520008	0	2.644744257	0	0	1.780374021	0	0	0	0	1.782059221	2.26330885	0	1.183476367	0
GO:0010506	regulation of autophagy	0	0	0	0	0	1.793731497	0	0	1.888873169	1.865316187	1.875112302	2.073883378	1.51989578	4.964195549	0	0	0	0	1.755027814	3.790152555	2.184940683	1.904739509	0	1.667329805	0	0	0	0
GO:0016482	cytosolic transport	0	3.124811787	1.641342257	0	0	0	0	1.98760854	0	1.604045083	0	2.588088138	0	0	1.718466056	1.554064437	2.289869818	0	1.615495641	3.089707077	0	1.724961516	0	2.230828892	1.609516934	0	0	0
GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	0	5.406817612	4.446488953	0	0	0	0	0	0	0	0	5.523800492	0	0	0	0	0	0	0	0	0	0	0	0	4.224007487	5.415204115	0	0
GO:0016036	cellular response to phosphate starvation	1.509602181	0	0	1.517746776	1.98083721	1.654769702	0	1.515183728	4.393064819	1.215235189	0	0	0	0	0	0	0	0	0	3.069349822	1.504416984	3.188958816	1.637826442	3.30047547	1.472835305	0	0	0
GO:0010444	guard mother cell differentiation	3.731448938	0	3.399041639	4.257487215	4.401649931	3.971124112	0	0	0	0	0	0	0	0	0	0	0	0	0	2.257379021	0	0	0	2.711897753	0	0	0	0
GO:0071496	cellular response to external stimulus	0	0	0	0	0	1.266804728	0	2.865473383	2.599049495	1.459518835	0	0	0	0	0	1.294532209	3.182523556	0	0	2.458134827	2.015560136	3.491252285	0	4.416021814	1.612523521	0	1.304013042	0
GO:0006508	proteolysis	2.55275271	2.35960376	1.84145939	0	0	0	0	0	0	0	0	0	0	0	0	1.511788955	4.223999452	3.257958843	0	0	0	0	1.742475249	1.982619831	0	3.303354638	1.511398512	0
GO:1901983	regulation of protein acetylation	0	2.125489385	2.998231719	0	2.109110047	0	0	0	0	2.413980203	0	0	0	0	2.311468495	0	0	3.318304947	2.468406725	2.716453708	0	2.778000217	0	0	0	3.630981555	0	0
GO:2000756	regulation of peptidyl-lysine acetylation	0	2.125489385	2.998231719	0	2.109110047	0	0	0	0	2.413980203	0	0	0	0	2.311468495	0	0	3.318304947	2.468406725	2.716453708	0	2.778000217	0	0	0	3.630981555	0	0
GO:0035065	regulation of histone acetylation	0	2.125489385	2.998231719	0	2.109110047	0	0	0	0	2.413980203	0	0	0	0	2.311468495	0	0	3.318304947	2.468406725	2.716453708	0	2.778000217	0	0	0	3.630981555	0	0
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	0	0	2.215223715	1.336143554	0	0	0	0	1.338221178	1.237319008	1.507108547	2.552186307	2.120836272	2.394233441	0	0	0	0	1.910291101	1.794496542	0	2.003814822	0	1.782059221	3.755128054	0	0	0
GO:0006558	L-phenylalanine metabolic process	0	0	2.215223715	1.336143554	0	0	0	0	1.338221178	1.237319008	1.507108547	2.552186307	2.120836272	2.394233441	0	0	0	0	1.910291101	1.794496542	0	2.003814822	0	1.782059221	3.755128054	0	0	0
GO:0000786	nucleosome	4.22455596	0	0	0	0	0	0	0	0	0	0	0	0	2.636262776	0	0	2.724889922	2.605658032	2.1240003	2.704594985	0	3.75257001	0	2.02746357	0	2.461059258	2.182458192	0
GO:0051090	regulation of DNA-binding transcription factor activity	0	4.720468166	3.787159554	0	0	0	0	0	0	0	0	3.378174867	0	0	0	0	0	0	2.585030505	2.566381022	0	0	0	0	2.248848822	4.637954468	0	0
GO:0034767	positive regulation of ion transmembrane transport	0	3.291510424	0	4.87371996	3.202956051	4.672535382	0	0	0	2.728134888	0	0	0	2.378254354	0	0	0	0	2.758692802	0	0	0	0	0	0	0	0	0
GO:0010228	vegetative to reproductive phase transition of meristem	4.619386303	2.704976654	1.782567652	1.9644417	0	0	0	0	1.314616038	0	0	0	1.185789086	0	0	1.620861558	2.524089211	0	1.790693799	0	0	0	0	4.180834643	0	0	0	0
GO:0034756	regulation of iron ion transport	0	3.912463009	0	0	5.614975348	5.138928634	0	0	0	0	0	0	0	0	0	0	0	0	0	3.226089917	0	0	0	5.764305161	0	0	0	0
GO:1901570	fatty acid derivative biosynthetic process	3.546645442	0	0	0	0	0	0	0	1.739949502	1.571442392	1.259776192	0	2.337608323	2.748882706	0	0	1.947141622	0	0	2.447192399	0	1.311640536	0	1.633539012	1.503194169	1.287504044	1.517715271	0
GO:0010161	red light signaling pathway	3.523272911	0	0	0	0	0	0	0	0	2.113846115	2.231811404	3.880772085	4.589649477	1.489685152	0	0	0	0	0	5.562131913	0	3.854041733	0	0	0	0	0	0
GO:0010942	positive regulation of cell death	5.927895633	0	0	0	0	0	0	1.763019379	0	1.636127005	2.526177801	1.304883225	0	3.133489516	0	0	2.13361618	0	1.574367253	1.95597925	0	0	0	0	0	1.547317871	0	0
GO:0010769	regulation of cell morphogenesis involved in differentiation	2.448784861	5.531824881	2.670167204	2.081155345	4.618345607	0	0	0	0	0	0	0	0	0	0	0	1.633759248	0	0	1.211349831	0	0	0	0	2.04211827	1.224204006	0	0
GO:0055076	transition metal ion homeostasis	0	1.896784508	0	0	0	1.444763007	1.510984444	0	0	0	0	0	0	0	0	2.433195491	2.95413093	1.743118737	2.062667911	2.086628159	1.665558549	0	0	4.288144271	0	0	1.355636398	0
GO:0009627	systemic acquired resistance	0	1.488412482	1.957418843	0	0	0	0	0	1.304727489	1.703723577	1.402412251	2.069287426	1.295156448	0	0	0	0	0	0	4.382125898	0	1.925661533	2.183172187	3.833126232	0	0	0	1.614440021
GO:0031503	protein-containing complex localization	0	0	2.998231719	0	2.476834716	1.890022959	0	4.598811757	0	0	0	0	2.118972241	1.19021925	0	2.174318798	0	0	0	2.013783807	0	2.779626424	0	1.467980872	0	2.231574998	0	0
GO:0009860	pollen tube growth	3.969978157	4.816057425	7.699790564	1.310307791	2.366319112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.240640943	1.783160237	0	0	0
GO:0046916	cellular transition metal ion homeostasis	0	1.542296512	0	1.468809986	2.405332431	3.038527081	0	1.539619408	0	0	0	0	0	0	0	1.837787275	2.526539359	1.411996393	1.732390435	1.454606903	1.495491559	0	0	2.585577909	0	0	0	0
GO:0009743	response to carbohydrate	0	0	0	1.849145146	0	0	0	0	1.20445773	0	1.488221949	0	1.57583854	2.208130059	2.090029703	1.460929291	2.253516345	0	0	0	1.338911926	1.551266703	1.557371647	2.69761042	0	3.293255598	0	0
GO:0034613	cellular protein localization	0	0	0	0	0	0	1.197003257	1.410441272	0	0	0	0	0	0	0	1.999342577	2.412974451	0	1.757066202	1.196659285	2.084566306	2.918641784	2.019258276	1.33317796	1.193771838	3.99081624	0	1.707726532
GO:0032350	regulation of hormone metabolic process	0	0	0	0	0	0	0	0	0	2.709460424	0	2.033034874	2.016186095	3.210220505	0	0	2.00276114	0	1.489447052	3.194737647	0	2.411429991	0	0	1.467021299	1.919436102	0	2.802676494
GO:0043266	regulation of potassium ion transport	0	2.560709272	0	4.54601247	3.077509504	3.792115405	0	0	0	3.873596682	0	0	0	2.477103754	0	0	0	0	2.257770697	0	0	0	0	0	0	0	0	0
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0	4.926536586	3.98174984	0	0	0	0	0	0	0	0	5.042245776	0	0	0	0	0	0	0	0	0	0	0	0	3.762968787	4.540152501	0	0
GO:0048579	negative regulation of long-day photoperiodism, flowering	6.814936847	0	5.668992077	0	0	0	0	2.90674411	0	0	0	1.959434683	0	0	0	0	0	0	0	3.181831202	0	0	0	1.511080477	0	0	0	0
GO:0044089	positive regulation of cellular component biogenesis	0	0	0	0	3.988635	1.913354505	0	1.224876436	1.338221178	1.30955234	1.366380465	0	1.331901651	0	0	0	0	1.782496262	2.430407268	0	0	0	0	1.722754015	0	1.581471227	0	1.900486602
GO:0002218	activation of innate immune response	0	0	0	0	1.44163836	0	0	0	0	0	1.507108547	0	0	0	0	1.266625903	0	0	1.745030649	4.392531336	1.374694971	3.53E+00	2.571002779	5.735200948	1.768733957	0	0	0
GO:0005769	early endosome	0	0	1.618191482	0	0	0	0	2.059663556	0	0	1.915022985	2.202378193	0	1.704629681	1.698277307	0	3.731802145	0	1.744268057	2.383373153	0	0	2.612024952	0	0	0	0	0
GO:0070382	exocytic vesicle	0	4.36905176	0	4.178212655	7.041436199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.044563603	0	0	0
GO:0090354	regulation of auxin metabolic process	0	0	0	0	0	0	0	0	0	2.777886302	0	2.280202885	2.175783308	3.519494128	0	0	0	0	2.212124656	4.535433722	0	3.351150371	0	0	2.023543132	1.953535981	0	0
GO:0010966	regulation of phosphate transport	0	0	0	0	0	0	0	0	0	0	0	0	4.101568297	6.258040087	0	0	0	0	3.3150637	2.45458461	0	0	0	5.418574571	0	0	0	0
GO:0071491	cellular response to red light	2.963071925	0	0	0	0	0	0	0	0	1.955578488	1.939451247	3.3802934	4.350630311	1.395346268	0	0	0	0	0	5.364353054	0	3.140789165	0	0	0	0	0	0
GO:0045927	positive regulation of growth	3.365776526	2.393326249	2.35157996	1.61738429	1.346412153	2.90730193	0	2.016817963	0	0	0	0	1.383431858	0	0	0	0	0	0	0	0	0	0	0	0	2.330997182	1.670182616	0
GO:0090451	cotyledon boundary formation	0	0	11.57495518	4.372676338	5.295632729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007015	actin filament organization	0	0	4.088463938	0	1.535585957	0	0	0	1.663071055	0	0	0	0	0	0	0	1.990104533	1.260521397	1.455461043	1.740625645	0	1.695654523	1.688118857	3.788909726	0	1.67260574	0	0
GO:0010047	fruit dehiscence	0	3.575031738	0	5.4643113	2.476834716	3.267335899	0	0	0	1.882821009	0	0	0	2.198231867	0	0	0	0	1.951718049	0	0	0	0	0	0	0	0	0
GO:1900425	negative regulation of defense response to bacterium	0	0	2.016203831	0	0	0	0	0	4.523241403	3.345139181	2.315280351	0	2.175783308	1.894602007	0	0	0	0	0	3.194737647	0	0	0	0	0	1.2835485	0	0
GO:0055081	anion homeostasis	0	0	1.641342257	0	0	1.840995129	0	0	1.29909819	1.493379284	0	0	0	1.513403365	0	0	0	1.495411775	0	1.789185521	0	1.498689882	1.372736946	5.114447181	1.454018816	1.481665447	0	0
GO:0048317	seed morphogenesis	5.714024695	0	0	0	2.863080993	0	0	0	0	0	0	0	0	0	0	2.722234306	0	0	0	3.355043894	0	1.917633557	0	1.426448461	0	2.406394205	1.929642261	0
GO:1902584	positive regulation of response to water deprivation	0	0	4.051087265	0	0	0	0	0	0	2.607079589	0	0	0	0	0	0	0	0	2.439017847	2.4885038	0	0	3.200950878	3.068807523	0	2.484156344	0	0
GO:0034764	positive regulation of transmembrane transport	0	2.005219118	0	4.397395154	2.749374518	4.187068639	0	0	0	2.389961888	0	0	0	2.115930392	0	0	0	0	2.439017847	0	0	0	0	0	0	0	0	0
GO:1904278	positive regulation of wax biosynthetic process	0	0	0	0	0	0	0	0	0	3.00148253	0	0	3.749053495	3.947762461	0	0	0	0	0	2.926551193	0	0	0	3.507116232	3.093685195	0	0	0
GO:0010600	regulation of auxin biosynthetic process	0	0	0	0	0	0	0	0	0	3.368945231	0	0	0	2.28549952	0	0	0	0	3.291987327	5.84963531	0	4.001882547	0	0	2.515191843	2.652484419	0	0
GO:0043270	positive regulation of ion transport	0	2.73840751	0	4.397395154	2.749374518	3.915637468	0	0	0	2.113846115	0	0	0	1.964483058	0	0	0	0	2.174860168	0	0	0	0	0	0	0	0	0
GO:0030010	establishment of cell polarity	0	0	10.35758825	0	4.851314446	0	0	0	0	0	0	0	0	2.378254354	0	0	0	0	0	0	0	0	0	2.19380387	0	0	0	0
GO:1901347	negative regulation of secondary cell wall biogenesis	0	0	0	0	4.953421492	0	0	3.000012655	0	4.018957956	0	0	0	0	0	0	0	0	4.210877776	3.589430089	0	0	0	0	0	0	0	0
GO:1903339	negative regulation of cell wall organization or biogenesis	0	0	0	0	4.953421492	0	0	3.000012655	0	4.018957956	0	0	0	0	0	0	0	0	4.210877776	3.589430089	0	0	0	0	0	0	0	0
GO:0051656	establishment of organelle localization	2.172188352	2.075875781	7.692074119	1.668044299	1.973487235	1.491883679	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3217379	0	1.553244651	1.347594721	0	0	0	0	0
GO:0009559	embryo sac central cell differentiation	0	0	2.267954523	2.136765004	0	1.748133834	0	0	1.261377951	0	0	1.210542225	0	0	1.20866083	0	0	0	1.252809654	4.284199042	0	1.493439034	0	0	2.103930923	0	2.25295243	0
GO:0002253	activation of immune response	0	0	0	0	1.367752293	0	0	0	0	0	1.468461045	0	0	0	0	0	0	0	1.637644329	4.221546037	1.286588176	3.37E+00	2.298551631	5.553674741	1.736492889	0	0	0
GO:0060774	auxin mediated signaling pathway involved in phyllotactic patterning	0	0	0	0	5.614975348	4.69439769	0	0	0	3.975451486	0	0	0	0	0	0	0	0	0	5.24650844	0	0	0	0	0	0	0	0
GO:0048193	Golgi vesicle transport	0	0	0	1.6528328	0	1.302249089	1.368623057	0	0	0	0	0	0	0	0	2.362447548	1.337557037	1.42168139	1.231724122	1.336849271	0	0	1.28896101	1.614244705	0	3.154964138	0	1.435229321
GO:0032794	GTPase activating protein binding	5.162473754	0	9.965135381	4.350512051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009566	fertilization	0	0	0	0	0	0	0	2.21898939	0	0	0	0	0	0	1.988886103	0	0	0	1.745030649	1.369719481	1.352474705	1.594707004	0	1.722754015	1.99985009	2.746592555	2.584133663	1.665378266
GO:0009567	double fertilization forming a zygote and endosperm	0	0	0	0	0	0	0	2.21898939	0	0	0	0	0	0	1.988886103	0	0	0	1.745030649	1.369719481	1.352474705	1.594707004	0	1.722754015	1.99985009	2.746592555	2.584133663	1.665378266
GO:0090547	response to low humidity	0	0	0	0	5.295632729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.527284069	0	0	0	4.873673351	0	4.58104946	0	0
GO:0050688	regulation of defense response to virus	0	0	0	0	0	0	0	0	0	2.49798142	0	0	1.6840339	2.745786028	0	0	0	0	1.64657479	4.82767356	0	1.904739509	0	1.808262712	0	1.807340541	2.073910977	0
GO:0000302	response to reactive oxygen species	1.227596618	0	0	0	0	2.094170332	0	0	0	0	2.540765622	3.132133147	0	0	0	0	0	2.340652802	0	2.479624747	0	2.255155122	1.710478254	2.04422747	0	1.531164508	0	0
GO:0046885	regulation of hormone biosynthetic process	0	0	0	0	0	0	0	0	0	3.609090767	0	0	0	2.198231867	0	0	0	0	2.28023835	4.535433722	0	3.043703308	0	1.701083383	1.955824162	2.615203208	0	0
GO:0009991	response to extracellular stimulus	0	0	0	0	0	0	0	2.354804204	2.170689066	1.440041248	0	0	0	0	0	0	2.981571323	0	0	1.898920624	2.113413226	3.523925472	0	3.251922259	1.450575257	0	1.251630378	0
GO:0062211	root regeneration	0	0	0	0	0	0	0	0	5.739830863	0	0	0	0	0	0	0	0	0	4.13964708	0	0	8.06574417	4.612570854	0	0	0	4.113353514	0
GO:0048445	carpel morphogenesis	0	0	0	0	0	0	0	0	0	3.328681109	0	0	0	0	0	0	4.391241729	0	0	6.706519798	0	5.022597828	0	0	0	0	3.995511305	0
GO:0044815	DNA packaging complex	3.336368018	0	0	0	0	0	0	0	0	0	0	0	0	1.992239851	0	0	2.199010321	2.064417408	1.69743378	1.911659727	0	2.630731217	0	1.698441911	0	1.62067455	1.767307029	0
GO:0070370	cellular heat acclimation	0	0	2.897911187	0	0	0	0	0	0	0	2.315280351	2.372894747	0	2.038144767	0	0	0	0	1.951718049	3.102474402	0	2.248737022	0	3.619202327	0	0	0	0
GO:0009624	response to nematode	0	0	0	1.620628942	9.106625211	7.479801206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046886	positive regulation of hormone biosynthetic process	0	0	0	0	0	0	0	0	0	3.1572009	0	0	0	0	0	0	0	0	0	4.48302634	0	0	0	3.202412734	3.39641702	3.917876393	0	0
GO:0009266	response to temperature stimulus	1.88204197	0	1.527758317	1.189008774	5.515032566	0	0	1.699525639	0	0	0	0	0	0	0	0	2.797099643	0	0	0	0	0	0	1.703747073	0	1.68082279	0	0
GO:0060772	leaf phyllotactic patterning	0	0	0	0	5.401376348	4.445608729	0	0	0	3.51909702	0	0	0	0	0	0	0	0	0	4.614669154	0	0	0	0	0	0	0	0
GO:0080086	stamen filament development	0	0	0	3.380792455	0	3.267335899	0	3.315381817	0	0	0	0	0	0	0	0	0	0	0	4.030355864	0	2.886982885	0	3.619202327	0	0	0	0
GO:0010313	phytochrome binding	0	0	0	0	0	0	0	0	0	0	3.196683919	5.281225404	6.143641473	3.044409582	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0080151	positive regulation of salicylic acid mediated signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.312770062	0	5.202743897	3.327357403	7.255465441	0	0	0	0
GO:0046620	regulation of organ growth	0	0	0	0	0	0	0	2.114203536	0	0	0	0	0	2.038144767	2.748780226	0	0	0	3.673347998	2.122021906	0	4.042292639	3.200950878	0	0	1.53196383	0	0
GO:0010199	organ boundary specification between lateral organs and the meristem	4.364984143	0	0	0	0	0	0	0	3.150006598	4.236409492	0	0	0	0	0	0	0	0	1.951718049	1.877076251	0	0	0	0	1.829794445	0	0	0
GO:0070727	cellular macromolecule localization	1.18515451	0	0	0	0	0	0	1.246759309	0	0	0	0	0	0	0	1.674817777	2.723755849	0	1.640326617	0	1.731215821	2.932934008	1.75852602	0	0	3.269845734	0	1.650290888
GO:0060776	simple leaf morphogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.315373535	0	0	0	3.643053571	0	5.770411234	4.523890783	0
GO:0060771	phyllotactic patterning	0	0	0	0	5.401376348	4.445608729	0	0	0	3.328681109	0	0	0	0	0	0	0	0	0	3.9684811	0	0	0	0	0	0	0	0
GO:0030036	actin cytoskeleton organization	0	0	3.861141423	0	1.309027363	0	0	0	1.423916373	0	0	0	0	0	0	0	1.752375874	0	1.20798983	1.388858017	0	1.318672425	1.496403926	3.174628126	0	1.232962299	0	0
GO:0070861	regulation of protein exit from endoplasmic reticulum	0	0	0	0	0	0	0	0	4.220947911	0	0	0	0	0	0	0	0	0	4.88621299	7.645688184	0	8.06574417	0	0	0	0	0	0
GO:0070863	positive regulation of protein exit from endoplasmic reticulum	0	0	0	0	0	0	0	0	4.220947911	0	0	0	0	0	0	0	0	0	4.88621299	7.645688184	0	8.06574417	0	0	0	0	0	0
GO:0071705	nitrogen compound transport	1.831834112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507584644	3.038337616	0	1.212483507	0	1.696875014	2.506334431	2.441622057	0	0	3.243279772	0	1.389718174
GO:0030307	positive regulation of cell growth	2.495347411	3.052284016	3.200649277	1.728978132	1.39638879	1.793731497	0	1.525092644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.492935055	0	0
GO:0051289	protein homotetramerization	0	3.910178306	3.170038944	0	0	0	0	0	0	0	0	3.855272399	0	0	0	0	0	0	0	0	0	0	0	0	2.837073109	2.810156661	0	0
GO:0048278	vesicle docking	3.234846634	1.451102162	1.354428231	0	0	0	0	0	0	1.42708995	0	0	0	0	0	0	1.538258493	0	0	1.329588351	0	0	1.479538765	1.468715342	1.301197375	1.845463414	0	0
GO:0006891	intra-Golgi vesicle-mediated transport	0	2.785784348	1.468749865	0	0	2.187211176	0	0	0	0	0	0	0	0	0	1.365840545	2.13361618	0	0	1.869650792	0	0	0	1.294929152	0	3.041395131	0	0
GO:0048871	multicellular organismal homeostasis	0	4.198457297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.644758576	5.459445555	0	3.5687286	0	3.419557674	0	0	0	0
GO:0010072	primary shoot apical meristem specification	3.824588642	3.165390862	4.222266684	0	0	0	0	0	0	0	0	0	0	1.441530107	0	0	0	0	0	1.669401401	0	2.549439467	0	1.347758208	0	0	0	0
GO:0048363	mucilage pectin metabolic process	0	0	0	0	2.960746771	3.675604507	0	0	0	2.334015956	0	0	0	0	0	0	0	0	0	1.771842159	0	0	0	0	0	2.840800408	2.073910977	0
GO:0030133	transport vesicle	0	2.307441785	1.367126887	1.61764221	4.446985905	0	0	0	0	0	0	0	0	0	0	0	0	0	1.274506728	1.69889707	0	0	0	0	2.928861949	0	0	0
GO:0090113	regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis	0	0	0	0	0	0	0	0	3.759977087	0	0	0	0	0	0	0	0	0	4.026181287	6.918927405	0	5.486698328	0	0	0	0	0	0
